t_stamp;P1_STATE;LIT101.Pv;FIT101.Pv;MV101.Status;P101.Status;P102.Status;P2_STATE;FIT201.Pv;AIT201.Pv;AIT202.Pv;AIT203.Pv;MV201.Status;P201.Status;P202.Status;P203.Status;P204.Status;P205.Status;P206.Status;P207.Status;P208.Status;LS201.Alarm;LS202.Alarm;LSL203.Alarm;LSLL203.Alarm;P3_STATE;AIT301.Pv;AIT302.Pv;AIT303.Pv;LIT301.Pv;FIT301.Pv;DPIT301.Pv;MV301.Status;MV302.Status;MV303.Status;MV304.Status;P301.Status;P302.Status;PSH301.Alarm;DPSH301.Alarm;P4_STATE;LIT401.Pv;FIT401.Pv;AIT401.Pv;AIT402.Pv;P401.Status;P402.Status;P403.Status;P404.Status;UV401.Status;LS401.Alarm;P5_STATE;FIT501.Pv;FIT502.Pv;FIT503.Pv;FIT504.Pv;AIT501.Pv;AIT502.Pv;AIT503.Pv;AIT504.Pv;PIT501.Pv;PIT502.Pv;PIT503.Pv;P501.Status;P502.Status;MV501.Status;MV502.Status;MV503.Status;MV504.Status;PSH501.Alarm;PSL501.Alarm;P6_STATE;FIT601.Pv;P601.Status;P602.Status;P603.Status;LSH601.Alarm;LSL601.Alarm;LSH602.Alarm;LSL602.Alarm;LSH603.Alarm;LSL603.Alarm
26/2/2020 14:58;2;791.8459;0;1;2;1;2;2.33325863;48.92976;8.354461;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.75052834;176.5542;72.76394;794.1073;2.14201069;18.3398418;1;2;1;1;2;1;Inactive;Inactive;4;607.075134;1.31544912;0;0;2;1;1;1;2;Inactive;12;1.32235324;1.17420268;0.114457645;0;7.381313;148.474747;88.0223;4.72955656;231.2548;2.867395;205.700455;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;792.473938;0;1;2;1;2;2.33325863;48.6413727;8.357024;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.75052834;176.5542;72.76394;794.1073;2.14201069;18.3398418;1;2;1;1;2;1;Inactive;Inactive;4;607.228943;1.315193;0;0;2;1;1;1;2;Inactive;12;1.32235324;1.17484307;0.116122015;0;7.381313;148.474747;88.0223;4.72955656;231.110611;2.867395;205.700455;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;792.944946;0;1;2;1;2;2.33325863;48.6413727;8.357665;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.75052834;176.5542;72.76394;793.907043;2.14201069;18.3398418;1;2;1;1;2;1;Inactive;Inactive;4;607.4212;1.31327224;0;0;2;1;1;1;2;Inactive;12;1.32235324;1.17010379;0.116122015;0;7.381313;148.602921;88.0223;4.72955656;231.110611;2.867395;205.700455;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;793.533752;0;1;2;1;2;2.33133626;48.6413727;8.358306;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.75052834;176.5542;72.76394;793.6667;2.1397047;18.3366413;1;2;1;1;2;1;Inactive;Inactive;4;607.4212;1.31327224;0;0;2;1;1;1;2;Inactive;12;1.32235324;1.17010379;0.116122015;0;7.381313;148.602921;88.0223;4.99871826;231.110611;2.867395;205.700455;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;793.9263;0;1;2;1;2;2.33043933;48.38503;8.363433;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.75052834;176.5542;72.63589;793.6667;2.139064;18.3046284;1;2;1;1;2;1;Inactive;Inactive;4;607.382751;1.31224787;0;0;2;1;1;1;2;Inactive;12;1.32235324;1.167542;0.116122015;0;7.37907;148.602921;88.0223;4.99871826;231.110611;2.867395;205.700455;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;794.1618;0;1;2;1;2;2.32979846;48.38503;8.363433;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.75052834;176.5542;72.63589;793.6667;2.139064;18.3046284;1;2;1;1;2;1;Inactive;Inactive;4;607.459656;1.31186378;0;0;2;1;1;1;2;Inactive;12;1.32235324;1.16587675;0.116122015;0;7.37907;148.602921;87.95821;4.99871826;231.110611;2.867395;205.684433;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;794.3581;0;1;2;1;2;2.32979846;48.38503;8.363433;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.75052834;176.5542;72.63589;793.9471;2.14072943;18.3046284;1;2;1;1;2;1;Inactive;Inactive;4;607.72876;1.31186378;0;0;2;1;1;1;2;Inactive;12;1.32235324;1.17292178;0.116122015;0;7.37907;148.70546;87.89413;4.768008;231.110611;2.867395;205.60434;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;794.397339;0;1;2;1;2;2.32979846;48.38503;8.368238;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.75052834;176.5542;72.63589;793.9471;2.14226675;18.3046284;1;2;1;1;2;1;Inactive;Inactive;4;607.651855;1.31186378;0;0;2;1;1;1;2;Inactive;12;1.32235324;1.17650831;0.116122015;0;7.37907;148.70546;87.89413;4.768008;231.110611;2.867395;205.60434;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;795.0254;0;1;2;1;2;2.32979846;48.0645981;8.372725;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.75843525;176.5542;72.63589;793.9471;2.14457273;18.3046284;1;2;1;1;2;1;Inactive;Inactive;4;608.1133;1.31186378;0;0;2;1;1;1;2;Inactive;12;1.32235324;1.18432176;0.116122015;0;7.37907;148.70546;87.89413;4.768008;231.110611;2.867395;205.60434;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;795.5749;0;1;2;1;2;2.32979846;48.0645981;8.372725;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.760516;176.5542;72.63589;793.9471;2.14675069;18.3430443;1;2;1;1;2;1;Inactive;Inactive;4;608.613159;1.31186378;0;0;2;1;1;1;2;Inactive;12;1.32235324;1.18444991;0.113945529;0;7.37939024;148.70546;87.89413;4.768008;231.110611;2.867395;205.476166;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;795.928162;0;1;2;1;2;2.32979846;48.0645981;8.375608;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.760516;176.5542;72.63589;793.9471;2.14675069;18.3430443;1;2;1;1;2;1;Inactive;Inactive;4;608.536255;1.315065;0;0;2;1;1;1;2;Inactive;12;1.32235324;1.18560266;0.113689467;0;7.38323545;148.70546;87.89413;4.768008;231.110611;2.867395;205.476166;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;796.1637;0;1;2;1;2;2.328517;48.0645981;8.378813;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.760932;176.5542;72.63589;793.9471;2.14675069;18.3622513;1;2;1;1;2;1;Inactive;Inactive;4;609.189941;1.315065;0;0;2;1;1;1;2;Inactive;12;1.32235324;1.17407453;0.113689467;0;7.38323545;148.70546;87.89413;4.768008;231.110611;2.867395;205.476166;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;796.3207;0;1;2;1;2;2.32826066;47.8402977;8.382017;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.763429;176.605423;72.63589;793.9471;2.14675069;18.4038677;1;2;1;1;2;1;Inactive;Inactive;4;609.189941;1.315065;0;0;2;1;1;1;2;Inactive;12;1.32235324;1.16433966;0.113689467;0;7.38323545;149.013077;87.89413;4.768008;231.110611;2.867395;205.476166;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;796.516968;0;1;2;1;2;2.32826066;47.8402977;8.38522148;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.768423;177.040787;72.63589;793.5065;2.14675069;18.4038677;1;2;1;1;2;1;Inactive;Inactive;4;609.574463;1.31276011;0;0;2;1;1;1;2;Inactive;12;1.32235324;1.17228127;0.114329614;0;7.38323545;149.013077;87.89413;4.768008;231.110611;2.867395;205.476166;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;797.184265;0;1;2;1;2;2.33005476;47.55191;8.386503;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.770504;177.040787;72.63589;793.5065;2.14880037;18.4038677;1;2;1;1;2;1;Inactive;Inactive;4;609.920532;1.31276011;0;0;2;1;1;1;2;Inactive;12;1.32119966;1.17778921;0.115481868;0;7.38323545;149.013077;87.89413;4.768008;231.110611;2.867395;205.476166;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;797.302;0;1;2;1;2;2.33197713;47.55191;8.386824;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.77383327;177.040787;72.63589;793.5065;2.14880037;18.4038677;1;2;1;1;2;1;Inactive;Inactive;4;609.920532;1.31276011;0;0;2;1;1;1;2;Inactive;12;1.32119966;1.18470609;0.115481868;0;7.387721;149.013077;87.89413;4.768008;231.110611;2.867395;205.476166;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;797.6945;0;1;2;1;2;2.33389926;47.55191;8.39163;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.77383327;177.040787;72.37979;793.5065;2.14880037;18.4038677;1;2;1;1;2;1;Inactive;Inactive;4;610.0359;1.31276011;0;0;2;1;1;1;2;Inactive;12;1.32119966;1.17663634;0.115865953;0;7.38964367;148.833633;87.89413;4.768008;231.110611;2.867395;205.476166;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;797.6945;0;1;2;1;2;2.33556533;47.55191;8.39163;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.77383327;177.040787;72.37979;793.5065;2.14880037;18.4070683;1;2;1;1;2;1;Inactive;Inactive;4;610.074341;1.31276011;0;0;2;1;1;1;2;Inactive;12;1.32119966;1.17356217;0.115865953;0;7.38964367;148.833633;87.89413;4.768008;231.110611;2.867395;205.636368;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;798.126343;0;1;2;1;2;2.33735943;47.55191;8.39163;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.77383327;176.682251;72.37979;793.0659;2.14880037;18.4326782;1;2;1;1;2;1;Inactive;Inactive;4;610.074341;1.31276011;0;0;2;1;1;1;2;Inactive;12;1.32119966;1.16523635;0.115865953;0;7.39412975;148.833633;87.89413;4.768008;231.110611;2.867395;205.636368;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;798.2833;0;1;2;1;2;2.3374877;47.55191;8.391951;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.77383327;176.5798;72.37979;793.0659;2.150722;18.4326782;1;2;1;1;2;1;Inactive;Inactive;4;610.1128;1.31276011;0;0;2;1;1;1;2;Inactive;12;1.32119966;1.1651082;0.115865953;0;7.39412975;148.833633;87.89413;4.768008;231.110611;2.867395;205.636368;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;798.715149;0;1;2;1;2;2.3380003;47.55191;8.396116;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.77383327;176.5798;72.37979;793.0659;2.150722;18.4326782;1;2;1;1;2;1;Inactive;Inactive;4;610.458862;1.31276011;0;0;2;1;1;1;2;Inactive;12;1.322097;1.1651082;0.114201583;0;7.39701366;149.038712;87.89413;4.768008;231.110611;2.867395;205.60434;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;798.9114;0;1;2;1;2;2.3380003;47.55191;8.396437;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.77383327;176.5798;72.37979;793.0659;2.150722;18.4326782;1;2;1;1;2;1;Inactive;Inactive;4;610.3435;1.31276011;0;0;2;1;1;1;2;Inactive;12;1.32337868;1.16459584;0.114201583;0;7.39893627;149.038712;87.89413;4.768008;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:58;2;799.107666;0;1;2;1;2;2.3380003;47.55191;8.396437;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.77383327;176.5798;72.37979;793.0659;2.150722;18.4326782;1;2;1;1;2;1;Inactive;Inactive;4;610.4204;1.31276011;0;0;2;1;1;1;2;Inactive;12;1.32337868;1.1520431;0.114201583;0;7.39893627;149.038712;87.89413;4.768008;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;799.6179;0;1;2;1;2;2.33479643;47.55191;8.393232;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;7;7.77383327;176.5798;72.37979;793.0659;2.150722;18.4326782;1;2;1;1;2;1;Inactive;Inactive;4;610.8434;1.31083941;0;0;2;1;1;1;2;Inactive;12;1.32337868;1.14499807;0.114201583;0;7.39893627;149.038712;87.89413;4.768008;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;799.7357;0;1;2;1;2;2.33479643;47.55191;8.390348;161.1638;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;4;610.9203;1.31083941;0;0;2;1;1;1;2;Inactive;12;1.32337868;1.14499807;0.114201583;0;7.39925671;149.038712;87.89413;4.768008;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;2;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;799.8927;0;1;2;1;2;2.33479643;47.55191;8.390028;161.138168;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;4;610.8434;1.31071126;0;0;2;1;1;1;2;Inactive;12;1.32466042;1.14499807;0.114201583;0;7.402461;149.038712;87.89413;4.768008;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;1;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;800.324463;0;1;2;1;2;2.33479643;47.55191;8.387144;161.138168;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;4;611.112549;1.31019914;0;0;2;1;1;1;2;Inactive;12;1.32466042;1.15883183;0.115865953;0;7.404704;149.038712;87.73392;4.768008;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;1;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;800.599243;0;1;2;1;2;2.33479643;47.55191;8.383619;161.138168;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;4;611.3048;1.31019914;0;0;2;1;1;1;2;Inactive;12;1.32466042;1.17702067;0.115865953;0;7.404704;149.038712;87.73392;4.768008;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;1;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;801.0703;0;1;2;1;2;2.33479643;47.55191;8.378813;161.138168;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;4;611.4971;1.31019914;0;0;2;1;1;1;2;Inactive;12;1.32466042;1.18496227;0.115865953;0;7.404704;149.038712;87.73392;4.768008;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;1;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;801.188049;0;1;2;1;2;2.33479643;47.55191;8.378813;161.138168;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;4;611.420166;1.31019914;0;0;2;1;1;1;2;Inactive;12;1.32466042;1.1771487;0.115865953;0;7.40790844;149.038712;87.73392;4.768008;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;1;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;801.9731;0;1;2;1;2;2.336078;47.55191;8.374006;161.266342;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;4;611.0741;1.31019914;0;0;2;1;1;1;2;Inactive;12;1.32337868;1.17228127;0.115865953;0;7.40790844;149.038712;87.73392;4.768008;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;1;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;802.247864;0;1;2;1;2;2.33710313;47.7121239;8.367277;161.266342;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;4;611.112549;1.31019914;0;0;2;1;1;1;2;Inactive;12;1.32260966;1.16523635;0.114457645;0;7.40790844;149.038712;87.73392;4.768008;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;1;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;802.5619;0;1;2;1;2;2.33838463;47.8402977;8.363433;161.266342;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;Bad Input;4;611.3817;1.31019914;0;0;2;1;1;1;2;Inactive;12;1.32196879;1.16395545;0.114457645;0;7.40790844;149.038712;87.73392;4.768008;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;1;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;802.7582;0;1;2;1;2;2.33838463;47.8402977;8.36119;161.266342;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;1;6.516198;106.306419;213.874115;870.7303;0.000512443;1.86951792;1;1;1;1;1;1;Inactive;Inactive;4;611.420166;1.31019914;0;0;2;1;1;1;2;Inactive;12;1.32119966;1.16395545;0.114457645;0;7.40790844;149.038712;87.73392;4.768008;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;1;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;802.7974;0;1;2;1;2;2.33838463;47.68008;8.3579855;161.291977;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;1;6.516198;106.306419;213.874115;870.7303;0.000512443;1.86951792;1;1;1;1;1;1;Inactive;Inactive;4;611.574;1.31199181;0;0;2;1;1;1;2;Inactive;12;1.32119966;1.16395545;0.114457645;0;7.405345;149.038712;87.73392;4.768008;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;1;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;802.8759;0;1;2;1;2;2.335309;47.4878235;8.351256;161.573959;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;1;6.516198;106.306419;213.874115;870.7303;0.000512443;1.86951792;1;1;1;1;1;1;Inactive;Inactive;4;611.4586;1.31199181;0;0;2;1;1;1;2;Inactive;12;1.32119966;1.17804539;0.114457645;0;7.405345;149.038712;87.73392;4.768008;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;1;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;803.0329;0;1;2;1;2;2.33389926;47.4878235;8.348052;161.573959;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;1;6.516198;106.306419;213.874115;870.7303;0.000512443;1.86951792;1;1;1;1;1;1;Inactive;Inactive;4;611.574;1.31199181;0;0;2;1;1;1;2;Inactive;12;1.32119966;1.18752408;0.114457645;0;7.405345;149.038712;87.73392;5.11407328;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;1;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;802.8759;0;1;2;1;2;2.33210516;47.4878235;8.341002;161.573959;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;1;6.516198;106.306419;213.874115;870.7303;0.000512443;1.86951792;1;1;1;1;1;1;Inactive;Inactive;4;611.6124;1.31288815;0;0;2;1;1;1;2;Inactive;12;1.32119966;1.19559371;0.114457645;0;7.405345;149.038712;87.73392;5.11407328;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;1;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;802.7974;0;1;2;1;2;2.33146453;47.4878235;8.338759;161.573959;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;1;6.516198;106.306419;213.874115;870.7303;0.000512443;1.86951792;1;1;1;1;1;1;Inactive;Inactive;4;611.766235;1.31288815;0;0;2;1;1;1;2;Inactive;12;1.32325041;1.19559371;0.114457645;0;7.405345;149.038712;87.73392;4.72955656;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;1;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;803.0329;0;1;2;1;2;2.33069563;47.4878235;8.335555;161.573959;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;1;6.516198;106.306419;213.874115;870.7303;0.000512443;1.86951792;1;1;1;1;1;1;Inactive;Inactive;4;612.073853;1.31288815;0;0;2;1;1;1;2;Inactive;12;1.32427585;1.19559371;0.114457645;0;7.405345;149.038712;87.73392;4.72955656;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;1;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;802.7582;0;1;2;1;2;2.33069563;47.4878235;8.330749;161.573959;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;1;6.516198;106.306419;213.874115;870.7303;0.000512443;1.86951792;1;1;1;1;1;1;Inactive;Inactive;4;612.0354;1.31288815;0;0;2;1;1;1;2;Inactive;12;1.32427585;1.18624318;0.114457645;0;7.402461;149.038712;87.73392;4.72955656;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;1;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;802.7974;0;1;2;1;2;2.335437;47.4878235;8.327544;161.9072;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;1;6.516198;106.306419;213.874115;870.7303;0.000512443;1.86951792;1;1;1;1;1;1;Inactive;Inactive;4;611.996948;1.31007111;0;0;2;1;1;1;2;Inactive;12;1.32427585;1.18483412;0.114457645;0;7.402461;149.038712;87.73392;4.72955656;231.110611;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;1;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;802.6404;0;1;2;1;2;2.336078;47.1673927;8.32337952;161.9072;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;1;6.516198;106.306419;213.874115;870.7303;0.000512443;1.86951792;1;1;1;1;1;1;Inactive;Inactive;4;612.150757;1.309943;0;0;2;1;1;1;2;Inactive;12;1.32427585;1.18982971;0.114457645;0;7.39765453;149.038712;87.73392;4.72955656;231.094589;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000256303;1;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
26/2/2020 14:59;2;802.4834;0;1;2;1;2;2.33735943;47.1673927;8.321777;161.9072;2;2;1;2;1;2;1;1;1;Inactive;Inactive;Inactive;Inactive;1;6.516198;106.306419;213.874115;870.7303;0.000512443;1.86951792;1;1;1;1;1;1;Inactive;Inactive;4;611.8816;1.309943;0;0;2;1;1;1;2;Inactive;12;1.32132792;1.18483412;0.114457645;0;7.39701366;149.038712;87.73392;4.72955656;231.094589;2.867395;205.492188;2;1;2;2;1;1;Inactive;Inactive;2;0.000576683;1;1;1;Inactive;Inactive;Active;Inactive;Inactive;Active
